1049,"Hi , I am trying to get some information and help my neighborhood fo co-op in Philadelphia coordinate a donation collection . There is interest in collecting items ( clothes , bottled water , baby supplies , toiletries , etc . ) and get them to those who need it . The interest is there , but transportation may be a problem . There has also been an interest expressed for providing temporary shelter ( an extra bedroom , for example ) but those interested do not know how to do something like that . Any assistance you can provide to help us give a helping hand to others would be greatly appreciated .",Water,resource
1050,"Update from Red Hook : Red Hook Projects houses over 5,000 people . All of whom are without power & food . We have located a larger Kitchen in the area who will act as a HUB to receive food donations . Please send Rice , Beans , Canned food , etc to : St. Jacobi Church 5406 4th Ave Brooklyn , NY 11220",Food,need
1051,"clothing ( winter coats ) , non-perishable food , hygiene products , etc .",Food,resource
1052,@ VeronicaVice be glad you have heat . I still have none from Hurricane Sandy .,Energy,need
1053,childrens clothing canned food toys,Food,resource
1054,Ca n't even wrap my mind around the images of Atlantic City ... the whole city is completely under water ... . # Sandy,None,N/A
1055,Sooooo ... .the house just shook a little . # windy # ctsandy # Bridgeport,None,N/A
1056,Nesquik Bunny # sandy relief contribution : lots of smiles & lots o @ Lower East Side - Mercy Chefs food truck http : //t.co/fHVw6Llx,None,N/A
1057,We have many fresh sandwiches and want to donate . we are on the uws . can go anywhere in manhattan .,Food,resource
1058,"I can make sandwiches or other hot meals from my home . If there is a particular need , please let me know .",Food,resource
1059,"Hi - I 'm from Seattle and I have been visiting my son for the past week in Brooklyn . I would like to volunteer and I would come tomorrow morning , Saturday , with my son who is 31 and his friend . They can do more rugged things or like myself , help in whatever ways that we can . The address that I gave you is his . My son 's name is ************* . Also happy to buy something 's or food if that is needed . *******",Food,resource
1060,"Hygiene Products : soap , Listerine , shaving cream , cotton swabs . Non-perishable food : canned food Clothing : sweaters , boots , shirts Toys : board game , cards , stuffed animals , books",Food,resource
1061,"Each year over 100 people gather at St. John 's Recreation Center in Crown Heights Brooklyn to share in the Holiday spirit with A Young Mother 's D.R.E.A.M . This year , we are partnering with the G.F . Brand Foundation and the Wall Street Alphas Charitable Foundation to help those were were effected by super storm Sandy . There is FOOD for everyone , TOYS for every child under 14 , Entertainment and FUN ! ! ! Hope to see you there and bring some children with you ! Toy Drive Friday December 14th 6-9pm St John 's Recreation Center 1251 Prospect Place Brooklyn NY 11213",Food,resource
1062,Ppl being evacuated from NYU hospital ... Women who just gave birth too ... # SandyProblems,None,N/A
1063,"@ Mithra_6277 that 's weird . I 'll RT it ... keep it alive ! Lol ... as 4 # sandy ... VERY windy , rainy..will hit tonight into tomorrow . Work closed !",None,N/A
1064,"One flat plus most of a box of candles , and several sizes of batteries .",Energy,resource
1065,WE WOULD LIKE TO DONATE HOT PIZZAS TODAY ! PLEASE LET US KNOW AS SOON AS WE CAN BRING THE PIZZAS SOMEWHERE THANKS BARI,Food,resource
1066,Drinking wine so i just fall asleep # Sandysucks # nopower,Energy,need
1067,Costco in New Rochelle just got gas ... it 's probably a 5-8hr wait ... but it 's here ! # HurricaneSandy # @ Costco http : //t.co/SKi5UPQc,None,N/A
1068,"New drop off location in Astoria for Broad Channel and rockaway residents ! 23-80 28th st apt 1 in astoria ! We are getting together people to travel to these areas to donate supplies , food , work gloves , baby items , ad sooo much more ! Please contact me at ******************************* or ****************** for hrs to drop items off ! Also , make sure you follow Www.facebook.com/sandyreliefinastoria For updated info ! ! !",Food,need
1069,Deliver food and clothes,Food,resource
1070,"Thanks for all the calls/texts everyone ... I am safe in a place with electricity , cable , food and alcohol . Prayers to all affected . # sandy",None,N/A
1071,rough carpentry hand and yard tools small pick up truck,None,resource
1072,"Sent email , matched to Seniors are living in the Seward Park Co-Op top floors with no power or water .",Water,need
1073,"can deliver/distribute food to apartment buildings , check on elderly , etc .",Food,resource
1074,"FURNITURE/HOME GOODS , CLOTHING , HYGIENE PRODUCTS , NON-PREISHABLE FOOD",Food,resource
1075,"This is only for cancer patients undergoing chemotherapy who have been displaced by the storm . We provide cancer patients undergoing chemo with kits of products to help manage side effects such as nausea , hair loss and oral care issues . We would love to get kits to people who have lost so much during an already difficult time .",Medical,need
1076,"what can i donate ? clothes , food ?",Food,resource
1077,"I work at the United States Military Academy at West Point ... ..we are prepared to come down and feed 1,000 to 1,500 people ... .we have the kitchen equipment ( including ovens , etc ) and ALL the food . Please contact me as soon as possible to see where and when we can come down and feed as many people as possible a hot meal . No charge to anyone .",Food,resource
1078,"I have non-perishable food , men 's and women 's clothing , and hygiene products I can donate . I live on the upper east side . Please let me know how to get these to you .",Food,resource
1079,"General volunteering . Nothing skilled . Painting , building , food relief , etc",Food,resource
1080,Trying to stock up on food before the storm has alerted me to the fact that I categorically only like foods that need to be refrigerated,None,N/A
1081,Hurricane in NYC ... . Never Thought I 'd see the day,None,N/A
1082,"We did a large donation drive in our community . We have adult children and infant clothing , toys , nonperishable food , prepaid cell phone , pet supplies , baby supplies , blankets , winter gear , it is all seperated organized and boxed . We can deliver next sunday",Food,resource
1083,"Food and food distribution , communications help ( marketing etc . ) as needed .",Food,resource
1084,"Phone calls , serving food , etc .",Food,resource
1085,I am available this SAT 3rd ... can I come down and help..I 'll bring batteries too if you need them ... .anything else ? ****** *************,Energy,resource
1086,"I 'm a healthy senior , formerly self employed bookkeeper . Can do clean up , food water distribution , very organized .",Water,resource
1087,"My church has collected a large number of items to be donated to those in need in Staten Island . Please contact me asap , as we are trying to organize a drop off at an aid site or community center -- where ever we are most needed ! -blankets -baby items -coats -gloves -hats -toiletries -Advil , Tylenol",Medical,resource
1088,Just spent $ 100+ in food alone for myself in prep for # Frankenstorm looks like cooking parties are in store for the next few days ...,None,N/A
1089,Lights are flickering now . Hoping the electricity stays on up here . # hurricanesandy,Energy,need
1090,"“ @ PANTSSteve : NYC PREPARES : Mayor Bloomberg urges citizens to shoplift batteries , flashlights , bottled water # sandy”",None,N/A
1091,"I have an SUV , I can donate water , and I am a candlemaker so I can donate and make candles if anyone needs them .",Water,resource
1092,I have several items I can donate including : -a bassinet stroller -half a packet of preemie diapers -candles -paper towels -9volt batteries -size 14/16 maternity jeans -canned tuna and shrimp,Energy,resource
1093,Hey sandy ... do me a favor and stay in the Atlantic ... please ?,None,N/A
1094,How can you start the marathon ... when Staten Island ... your starting line ... is in the condition it is after sandy ? ! ? !,None,N/A
1095,4 bottles,Water,resource
1096,In more important issues ... ... .this snow storm better not knock my power out again,None,N/A
1097,"pick up and donate clothes , gloves , towels , blankets , water .",Water,resource
1098,I have a comforter to give . I could also give temporary shelter . I could also give a hot meal .,Food,resource
1099,6:15 . Still no power . It 's amazing 90mph winds and we have Internet through sandy . But 5 inches of snow and my neighborhood is out .,Energy,need
1100,Extra Marshmallows Please ! ☕ # cocoa # hotchocolate # foodie # drinks # Sandy # HurricaneSandy # stra @ Home of MVB http : //t.co/e6uUuAbG,None,N/A
1101,"Bedding , batteries , dishes , paper and cleaning products , hygiene products .",Energy,resource
1102,Ohh yea another storm but this time snow ! ! ! ! ! Nothing crazy like last year tho ... ... .. I think,None,N/A
1103,# SandyHelp please help ! Sandy litterly broke Atlantic City ... . Ventnor is like a ghost town ... . This hurts like hell i my heart ... . HELP !,None,N/A
1104,"I have toys , books , some clothing , canned food , hygiene products",Food,resource
1105,I 'm at the superfoodtown with everyone else who thought they should stock up before possible storm -__-,None,N/A
1106,I would be happy to aid in transporting medical supplies .,Medical,resource
1107,Can help collect and distribute food/supplies .,Food,resource
1108,"General volunteer opportunities - shelters , resource distro , food banks , etc",Food,resource
1109,"coats , clothing , etc cat food",Food,resource
1110,"Every year we do an `` Adopt-A-Family '' outreach to help those in my community . This year we would love to help our downstate neighbors in need of clothes , supplies , hygiene products , toys , canned goods , blankets and whatever else is needed for an early holiday mission .",Food,resource
1111,"Global Kids LIC is a group of students , 13-18 years who are interested in collecting donations , organizing donations , and helping to prepare sandwiches/boxed meals for families in need . Please let these young folk know how they can help .",Food,resource
1112,"I would like to help on Christmas I can cook , deliver food serve meals . I think food is love , and that 's how I can best help . I am a middle aged woman with a car , i ca n't do any physical labor as listed above ...",Food,resource
1113,"I can distribute food and/or goods , cook , provide Reiki ( relaxation therapy ) , check on residents , organize , provide graphic design work",Food,resource
1114,"Cooking , food prep",Food,resource
1115,Just crossed into day 5 . No power # sandy,Energy,need
1116,Is there a drop off center for clothing and food donations ?,Food,resource
1117,So much frozen food left.. Wonder why ... . # Sandy,None,N/A
1118,"Items such as plastic utensils , baby items , and water should be brought locally to ************* btwn 23rd ave and Astoria Blvd . Thanks !",Water,need
1119,I just helped my parents gut out their bungalow in Breezy Point - I 'm getting pretty good at cutting out everything below 1 ' above the water line,Water,resource
